#{"t_start": 1629205224.2267869, "env_id": null}
r,l,t 
-0.777778,3,99.310631
-0.777778,3,99.341828
-0.777778,3,99.357491
-0.777778,3,99.374262
-0.777778,3,99.405564
-0.777778,3,99.421178
-0.777778,3,99.436826
-0.777778,3,99.468058
-0.777778,3,99.48368
-9.777778,3,99.499303
-0.777778,3,99.530551
-0.666667,4,99.546172
-0.777778,3,99.57741
-9.777778,3,99.593043
-0.777778,3,99.608665
-0.666667,4,99.639904
-0.777778,3,99.655536
-9.777778,3,99.671162
-0.777778,3,99.702408
-0.666667,4,99.718046
-0.777778,3,99.749987
-0.777778,3,99.765663
-0.777778,3,99.796898
-0.777778,3,99.812522
-0.777778,3,99.828152
0.444444,5,99.859401
-0.777778,3,99.875041
-0.777778,3,99.890657
-0.777778,3,99.906307
-0.777778,3,99.937467
-0.777778,3,99.953133
-0.777778,3,99.968764
-9.666667,4,100.000015
-0.777778,3,100.015641
-0.777778,3,100.047314
-0.777778,3,100.067289
-0.666667,4,100.091345
-9.666667,4,100.171253
-0.777778,3,100.195241
-0.777778,3,100.219281
-9.555556,5,100.243596
-0.777778,3,100.26756
-9.666667,4,100.291444
-0.777778,3,100.307065
-0.666667,4,100.322693
-0.777778,3,100.338346
-0.777778,3,100.353937
0.444444,5,100.36955
-0.666667,4,100.385194
-9.777778,3,100.400812
-0.777778,3,100.400812
-0.777778,3,100.416418
-0.666667,4,100.43205
-0.777778,3,100.447662
-0.666667,4,100.447662
-0.777778,3,100.463361
-0.777778,3,100.463361
-0.777778,3,100.478976
-0.777778,3,100.494587
-0.777778,3,100.494587
-0.777778,3,100.510232
-0.777778,3,100.510232
-0.777778,3,100.525849
0.444444,5,100.541459
-0.777778,3,100.541459
-0.777778,3,100.557095
-0.777778,3,100.557095
-0.777778,3,100.572716
-0.777778,3,100.588318
-0.777778,3,100.588318
-0.777778,3,100.603984
-0.777778,3,100.603984
-0.777778,3,100.619586
-0.777778,3,100.635249
-9.888889,2,100.650868
-0.777778,3,100.666449
1.333333,4,100.733383
-0.777778,3,100.757413
-0.777778,3,100.773422
-0.777778,3,100.797158
-0.777778,3,100.812795
-0.666667,4,100.812795
-0.777778,3,100.828801
-0.777778,3,100.86013
-0.777778,3,100.875763
-0.777778,3,100.891414
-0.777778,3,100.922634
-0.666667,4,100.938269
-0.777778,3,100.953881
-0.777778,3,100.969504
-0.777778,3,100.985273
-9.777778,3,101.016774
-0.777778,3,101.032413
-0.777778,3,101.032413
0.444444,5,101.056871
-0.777778,3,101.068927
-9.666667,4,101.086764
-0.777778,3,101.094821
-0.777778,3,101.110812
-9.777778,3,101.126804
-0.777778,3,101.142785
-0.777778,3,101.166786
-0.777778,3,101.190729
-0.777778,3,101.206758
-0.777778,3,101.230771
-0.666667,4,101.254745
1.333333,4,101.270761
-0.777778,3,101.278739
-0.777778,3,101.29468
-0.777778,3,101.302711
-0.777778,3,101.310722
-0.777778,3,101.323971
-0.777778,3,101.332166
-0.777778,3,101.332166
-0.777778,3,101.347792
-0.777778,3,101.363491
-0.777778,3,101.44716
-0.666667,4,101.471175
-0.777778,3,101.495234
-0.777778,3,101.510863
-0.777778,3,101.526529
-0.777778,3,101.54215
-0.777778,3,101.557765
-0.777778,3,101.573393
1.333333,4,101.573393
-9.555556,5,101.589028
-0.666667,4,101.604598
-0.777778,3,101.604598
-0.777778,3,101.620267
-0.777778,3,101.620267
-0.777778,3,101.635886
-0.777778,3,101.651501
-0.777778,3,101.651501
-0.777778,3,101.667125
-0.777778,3,101.667125
-9.666667,4,101.682762
-0.777778,3,101.698371
-9.666667,4,101.698371
-0.777778,3,101.713962
-0.777778,3,101.713962
-0.777778,3,101.729626
-0.777778,3,101.745267
-0.777778,3,101.745267
-0.777778,3,101.760881
-0.777778,3,101.760881
-0.777778,3,101.776505
-0.777778,3,101.792113
-0.777778,3,101.792113
-0.777778,3,101.807734
-0.777778,3,101.807734
0.444444,5,101.823382
-0.777778,3,101.838948
-0.777778,3,101.838948
-0.777778,3,101.854616
-0.777778,3,101.854616
-0.777778,3,101.870237
-0.777778,3,101.920774
-0.777778,3,101.936816
-0.777778,3,101.952825
-0.666667,4,101.982176
-0.777778,3,101.997854
-0.777778,3,102.013488
-0.666667,4,102.044723
-0.666667,4,102.072677
-9.777778,3,102.089801
-0.777778,3,102.113842
-0.666667,4,102.137836
-0.777778,3,102.161859
-0.777778,3,102.177824
-0.777778,3,102.201809
-0.777778,3,102.22575
-0.777778,3,102.241796
-0.777778,3,102.265794
-0.777778,3,102.289762
-0.777778,3,102.305788
-0.777778,3,102.32177
-0.777778,3,102.329766
-0.777778,3,102.345745
-0.666667,4,102.359603
-0.666667,4,102.368817
-0.777778,3,102.39264
-0.777778,3,102.408247
-0.777778,3,102.423866
-0.777778,3,102.455123
-0.777778,3,102.470749
-0.777778,3,102.486358
-0.777778,3,102.517605
-0.777778,3,102.533234
-0.777778,3,102.564473
-0.777778,3,102.58009
-0.666667,4,102.595722
-9.666667,4,102.626968
-0.777778,3,102.642593
0.444444,5,102.673852
-0.777778,3,102.689465
-9.888889,2,102.768099
-0.777778,3,102.792169
-0.666667,4,102.81709
-0.777778,3,102.833568
-0.777778,3,102.849265
-0.777778,3,102.849265
-0.777778,3,102.864905
-0.777778,3,102.864905
-9.777778,3,102.884879
-0.777778,3,102.884879
-0.777778,3,102.900561
-9.888889,2,102.900561
-0.777778,3,102.916181
-0.777778,3,102.916181
-0.777778,3,102.931791
-9.666667,4,102.947429
-0.777778,3,102.947429
-0.777778,3,102.963049
-0.777778,3,102.963049
-0.777778,3,102.978657
-0.777778,3,102.995419
-0.777778,3,102.995419
-0.666667,4,103.011081
-0.777778,3,103.011081
-0.777778,3,103.026711
-0.777778,3,103.0423
-9.666667,4,103.0423
-9.555556,5,103.058465
-9.777778,3,103.074493
-0.777778,3,103.082593
-0.777778,3,103.098217
-0.777778,3,103.113884
-9.888889,2,103.113884
-0.777778,3,103.129499
-0.777778,3,103.145129
-0.777778,3,103.145129
-0.777778,3,103.160766
-0.777778,3,103.160766
-9.777778,3,103.176556
-0.777778,3,103.192318
-0.777778,3,103.192318
-0.777778,3,103.207961
-9.666667,4,103.255598
-0.777778,3,103.271583
-0.777778,3,103.295678
-0.777778,3,103.311323
-0.777778,3,103.326974
-0.777778,3,103.348362
-0.666667,4,103.379656
-0.777778,3,103.3953
-9.777778,3,103.410918
-0.777778,3,103.426547
-9.666667,4,103.457839
-9.555556,5,103.474586
-0.777778,3,103.495482
-0.777778,3,103.523715
-9.888889,2,103.532179
-9.555556,5,103.563604
-9.777778,3,103.579324
-9.888889,2,103.593914
-0.777778,3,103.610813
-0.777778,3,103.626442
-0.777778,3,103.657688
0.444444,5,103.673316
-0.777778,3,103.704563
-9.888889,2,103.704563
-0.777778,3,103.736059
-0.666667,4,103.751977
-0.666667,4,103.783222
-0.666667,4,103.798842
-0.666667,4,103.814465
-0.777778,3,103.846057
-0.777778,3,103.861682
-0.777778,3,103.877264
-0.777778,3,103.892887
-0.777778,3,103.924134
-0.777778,3,103.939757
-0.777778,3,103.955436
-0.777778,3,103.986681
-0.777778,3,104.002298
-9.777778,3,104.017874
-0.777778,3,104.108935
-0.666667,4,104.133273
-0.777778,3,104.157209
-0.777778,3,104.181427
-0.777778,3,104.197128
-0.666667,4,104.228401
1.333333,4,104.244002
-0.777778,3,104.259623
-9.888889,2,104.259623
-0.777778,3,104.275248
-0.777778,3,104.290873
-0.777778,3,104.306517
-0.777778,3,104.322144
-0.777778,3,104.353389
-9.777778,3,104.36898
-0.666667,4,104.384604
-9.555556,5,104.415848
-9.777778,3,104.431466
-0.777778,3,104.447112
-0.777778,3,104.462754
-0.777778,3,104.493967
-0.777778,3,104.509542
-9.777778,3,104.525219
-9.777778,3,104.556461
1.333333,4,104.572078
-0.777778,3,104.587732
-0.666667,4,104.603356
-0.777778,3,104.618949
-0.777778,3,104.634572
-0.777778,3,104.650198
-0.666667,4,104.665859
-0.666667,4,104.681449
-0.777778,3,104.712685
1.333333,4,104.712685
-0.777778,3,104.728308
-0.777778,3,104.743941
-9.555556,5,104.759555
-0.666667,4,104.775189
-0.777778,3,104.853889
-0.777778,3,104.886674
-0.777778,3,104.902727
-9.777778,3,104.926752
-0.777778,3,104.926752
-0.777778,3,104.942425
-0.777778,3,104.942425
-0.777778,3,104.958036
-0.777778,3,104.973673
-0.777778,3,104.973673
-0.666667,4,104.989314
-0.777778,3,104.989314
-0.777778,3,105.004903
-0.777778,3,105.020541
-0.777778,3,105.020541
-0.777778,3,105.036117
-0.777778,3,105.036117
-9.888889,2,105.054909
-0.777778,3,105.063059
-0.666667,4,105.073922
-0.777778,3,105.081918
-0.777778,3,105.089914
-0.777778,3,105.098378
-0.777778,3,105.106425
0.444444,5,105.114427
-0.666667,4,105.130418
-0.777778,3,105.138413
-0.777778,3,105.146397
-0.777778,3,105.154407
-0.777778,3,105.162405
-9.666667,4,105.170406
-0.777778,3,105.178651
-0.777778,3,105.194397
-0.777778,3,105.194397
-9.666667,4,105.210018
-0.777778,3,105.225636
-0.777778,3,105.225636
-9.555556,5,105.241267
-0.777778,3,105.241267
-0.777778,3,105.256838
-0.777778,3,105.30371
-0.777778,3,105.331574
-9.888889,2,105.339582
-0.777778,3,105.357036
-0.777778,3,105.372715
-0.777778,3,105.388361
-0.777778,3,105.403993
-0.777778,3,105.435151
-9.777778,3,105.450814
-9.777778,3,105.466465
-0.666667,4,105.497689
-9.777778,3,105.497689
-0.666667,4,105.513309
-0.777778,3,105.528937
-0.777778,3,105.54455
-0.777778,3,105.560202
1.333333,4,105.57583
-0.777778,3,105.59147
-0.777778,3,105.607056
-0.777778,3,105.622689
-0.777778,3,105.653927
-0.666667,4,105.669505
1.333333,4,105.700856
-0.777778,3,105.716581
-0.777778,3,105.747826
-9.777778,3,105.763451
-0.777778,3,105.779083
-9.777778,3,105.794683
0.444444,5,105.794683
-0.666667,4,105.810333
-0.777778,3,105.825947
-9.777778,3,105.857186
-0.777778,3,105.872808
-0.777778,3,105.888482
-0.777778,3,105.904058
-0.777778,3,105.93532
-0.777778,3,105.950929
-0.777778,3,105.966551
-0.777778,3,105.982212
-0.777778,3,106.013427
-0.777778,3,106.029044
-0.666667,4,106.109705
-0.777778,3,106.125742
-0.666667,4,106.141714
-0.777778,3,106.149729
-0.777778,3,106.158538
-0.777778,3,106.166587
-0.666667,4,106.174578
-0.777778,3,106.190572
-0.666667,4,106.206564
-0.777778,3,106.230874
-0.777778,3,106.246554
-0.777778,3,106.262168
-9.888889,2,106.277783
-0.777778,3,106.293422
1.333333,4,106.309035
-0.777778,3,106.324651
-9.777778,3,106.324651
-0.777778,3,106.340279
-0.777778,3,106.355899
-0.777778,3,106.355899
-0.777778,3,106.371528
-0.777778,3,106.387115
-0.666667,4,106.387115
0.444444,5,106.402775
-0.777778,3,106.418387
-0.666667,4,106.418387
-0.777778,3,106.434025
-0.777778,3,106.434025
-0.777778,3,106.449635
-0.777778,3,106.465269
-9.777778,3,106.465269
-0.777778,3,106.480847
-0.777778,3,106.480847
-9.777778,3,106.496507
-0.777778,3,106.512127
-9.888889,2,106.512127
-0.777778,3,106.527751
-0.777778,3,106.527751
-0.777778,3,106.543375
-0.777778,3,106.543375
-0.777778,3,106.596021
-0.777778,3,106.620054
-9.888889,2,106.628062
-0.777778,3,106.654687
-0.777778,3,106.670253
-0.777778,3,106.685928
-0.777778,3,106.701586
-0.777778,3,106.701586
-0.777778,3,106.717166
-0.777778,3,106.732782
-0.777778,3,106.732782
-0.666667,4,106.748407
-0.777778,3,106.763994
-0.777778,3,106.77962
-0.777778,3,106.810912
-9.777778,3,106.826548
-0.777778,3,106.842162
-0.777778,3,106.857796
-0.777778,3,106.873398
-9.777778,3,106.873398
-0.777778,3,106.889014
-0.777778,3,106.904636
-0.777778,3,106.904636
-0.777778,3,106.920242
-0.666667,4,106.920242
-0.777778,3,106.935883
-0.777778,3,106.951516
-0.777778,3,106.951516
-0.777778,3,106.96714
-0.777778,3,106.96714
-0.777778,3,106.982756
-0.666667,4,106.998383
-0.777778,3,106.998383
-0.777778,3,107.014001
-0.777778,3,107.014001
-0.777778,3,107.029624
-0.777778,3,107.045249
-0.777778,3,107.045249
-9.777778,3,107.061491
-0.666667,4,107.077514
-0.777778,3,107.087621
-0.777778,3,107.095667
-0.777778,3,107.151659
-9.777778,3,107.167593
-0.777778,3,107.191631
-0.777778,3,107.207615
-0.777778,3,107.220361
-9.888889,2,107.221944
-0.777778,3,107.229955
-9.666667,4,107.246003
-0.777778,3,107.254328
-0.777778,3,107.262374
-0.777778,3,107.270376
-0.777778,3,107.278444
-0.777778,3,107.294111
0.444444,5,107.309691
-0.777778,3,107.325371
-0.777778,3,107.340982
-0.777778,3,107.340982
-0.777778,3,107.356597
-9.555556,5,107.372221
-0.777778,3,107.372221
-0.777778,3,107.387864
-0.777778,3,107.403472
-0.777778,3,107.403472
-9.666667,4,107.419059
-0.777778,3,107.419059
-0.777778,3,107.434727
-0.666667,4,107.4503
-0.777778,3,107.4503
-0.777778,3,107.465995
-0.666667,4,107.465995
-0.666667,4,107.481581
-0.777778,3,107.497208
-0.777778,3,107.497208
-0.777778,3,107.512843
-0.777778,3,107.512843
-0.777778,3,107.528451
-0.777778,3,107.544088
-0.777778,3,107.544088
-0.666667,4,107.559723
-0.777778,3,107.606539
-0.777778,3,107.615882
-0.666667,4,107.631876
0.444444,5,107.647902
-0.777778,3,107.671582
-0.666667,4,107.687226
-0.777778,3,107.702875
-0.777778,3,107.718461
-0.777778,3,107.734094
-0.777778,3,107.765334
-9.777778,3,107.780955
-0.777778,3,107.812201
-0.777778,3,107.82784
-0.777778,3,107.843448
-0.777778,3,107.874686
-0.777778,3,107.890319
-0.666667,4,107.905945
-0.777778,3,107.925926
-0.777778,3,107.957219
-0.777778,3,107.972857
0.444444,5,107.988482
-0.777778,3,108.004101
-0.777778,3,108.019753
-9.555556,5,108.036546
-0.777778,3,108.06443
-0.666667,4,108.080441
-0.777778,3,108.104394
-0.777778,3,108.12035
-0.777778,3,108.136384
-0.777778,3,108.160382
-9.777778,3,108.176375
1.333333,4,108.200362
-0.777778,3,108.216351
-0.777778,3,108.240358
-0.666667,4,108.25633
-0.777778,3,108.272336
-0.777778,3,108.296336
-9.666667,4,108.312311
-9.666667,4,108.397392
-0.777778,3,108.423979
-0.777778,3,108.453928
-0.777778,3,108.469604
-0.777778,3,108.485222
-0.777778,3,108.517704
-0.777778,3,108.533341
-0.777778,3,108.548943
-0.777778,3,108.564598
-0.777778,3,108.580213
-0.777778,3,108.595833
-0.777778,3,108.611442
-0.777778,3,108.642711
-0.777778,3,108.658306
-0.777778,3,108.673947
-9.777778,3,108.689594
-0.666667,4,108.705202
-0.777778,3,108.720801
-0.666667,4,108.736425
-0.777778,3,108.752066
-0.666667,4,108.767632
-0.666667,4,108.798914
-0.666667,4,108.814545
-0.777778,3,108.845744
-0.777778,3,108.861434
-0.666667,4,108.877038
-9.666667,4,108.908288
-0.777778,3,108.923908
-0.666667,4,108.955111
-0.666667,4,108.970794
-0.777778,3,108.986405
-0.777778,3,109.017651
-0.777778,3,109.033273
-0.777778,3,109.05756
-0.777778,3,109.081549
-0.777778,3,109.09776
-0.777778,3,109.121828
-9.888889,2,109.13782
-0.777778,3,109.153817
-0.777778,3,109.177958
-0.777778,3,109.266701
-0.777778,3,109.290734
-0.777778,3,109.314717
-0.777778,3,109.330708
0.444444,5,109.354718
-0.777778,3,109.370684
-0.777778,3,109.378763
-0.777778,3,109.378763
-0.777778,3,109.394458
-0.666667,4,109.425684
-0.777778,3,109.441321
-0.777778,3,109.472544
-0.777778,3,109.488128
-0.777778,3,109.503833
-9.777778,3,109.519449
-0.777778,3,109.535047
-0.777778,3,109.566242
-9.777778,3,109.581927
-0.777778,3,109.581927
-0.777778,3,109.613156
-0.666667,4,109.628799
-9.777778,3,109.644417
-0.777778,3,109.660062
-0.777778,3,109.691278
-0.666667,4,109.706901
-0.777778,3,109.722551
-0.666667,4,109.754041
-0.777778,3,109.769604
-0.777778,3,109.800891
-0.777778,3,109.81652
-0.777778,3,109.832137
-0.777778,3,109.863386
-9.777778,3,109.879007
-0.777778,3,109.894631
-0.777778,3,109.925892
-0.777778,3,109.941514
-0.777778,3,109.941514
-0.777778,3,109.95711
-0.777778,3,109.972778
-0.666667,4,110.003984
-0.777778,3,110.01961
-0.777778,3,110.109668
-0.777778,3,110.133697
-0.777778,3,110.151421
-0.666667,4,110.167056
-0.777778,3,110.182667
-0.777778,3,110.213912
0.444444,5,110.229568
-0.666667,4,110.245169
-0.777778,3,110.260778
-9.777778,3,110.260778
-0.777778,3,110.276393
-0.777778,3,110.292035
-0.777778,3,110.292035
-0.666667,4,110.307658
-0.666667,4,110.323281
-0.777778,3,110.323281
-0.777778,3,110.338893
-0.777778,3,110.354525
-0.777778,3,110.370142
-0.666667,4,110.385756
-0.777778,3,110.401461
-0.777778,3,110.417107
-0.777778,3,110.417107
-0.666667,4,110.448433
-0.777778,3,110.46404
-0.777778,3,110.479649
-9.666667,4,110.510896
-0.777778,3,110.526521
-0.666667,4,110.55777
-0.777778,3,110.573341
-0.777778,3,110.589024
-9.777778,3,110.604588
-0.666667,4,110.635882
-0.777778,3,110.651507
-0.777778,3,110.682762
-0.666667,4,110.682762
-0.777778,3,110.698365
-0.777778,3,110.713985
-0.777778,3,110.760822
-0.777778,3,110.800189
-0.777778,3,110.818317
-0.777778,3,110.833989
-0.777778,3,110.849622
-0.777778,3,110.865188
-9.666667,4,110.880813
-0.777778,3,110.896438
-0.777778,3,110.912061
-0.777778,3,110.927684
-0.777778,3,110.943306
-9.666667,4,110.958928
-0.777778,3,110.974637
0.444444,5,110.990174
0.444444,5,111.02142
-0.777778,3,111.037048
-0.777778,3,111.067023
-0.777778,3,111.083015
-0.777778,3,111.107013
-0.777778,3,111.13114
-0.777778,3,111.146822
-9.666667,4,111.16244
-0.777778,3,111.178241
-0.777778,3,111.194037
-0.777778,3,111.21115
-0.777778,3,111.21115
-0.777778,3,111.226817
-0.777778,3,111.242439
-0.777778,3,111.242439
-0.777778,3,111.25809
-0.777778,3,111.25809
-0.777778,3,111.273688
-0.777778,3,111.289305
-0.777778,3,111.289305
-0.777778,3,111.304941
-0.666667,4,111.304941
-0.777778,3,111.320513
-9.555556,5,111.336184
-0.666667,4,111.351796
-0.777778,3,111.38305
-0.777778,3,111.411366
-0.777778,3,111.435357
-0.777778,3,111.452117
-9.777778,3,111.452117
-0.777778,3,111.483364
-0.777778,3,111.499034
-0.777778,3,111.514657
-0.777778,3,111.535665
-0.666667,4,111.551333
-0.777778,3,111.566964
-0.777778,3,111.598228
0.444444,5,111.613861
-0.777778,3,111.629409
0.444444,5,111.661878
-0.777778,3,111.677511
-0.777778,3,111.693116
-0.666667,4,111.708746
-9.777778,3,111.739992
-0.777778,3,111.755607
-0.777778,3,111.771258
-0.777778,3,111.802485
-0.777778,3,111.818113
-0.777778,3,111.833761
-9.777778,3,111.865101
-9.777778,3,111.880796
0.444444,5,111.89639
-0.777778,3,111.91205
-0.777778,3,111.927643
-0.777778,3,111.943279
-0.777778,3,111.974524
-0.777778,3,111.990137
-9.555556,5,112.021389
-0.777778,3,112.037009
-0.777778,3,112.063554
-0.777778,3,112.087536
-9.555556,5,112.111528
-0.777778,3,112.127528
-0.777778,3,112.151519
-0.777778,3,112.232669
-0.777778,3,112.256766
-0.777778,3,112.283103
-0.777778,3,112.307187
-0.777778,3,112.307187
-0.777778,3,112.338482
-0.777778,3,112.354105
-9.777778,3,112.369729
-0.777778,3,112.400931
-0.777778,3,112.416595
-0.777778,3,112.432256
-0.777778,3,112.463429
-0.777778,3,112.479108
-0.777778,3,112.494722
-0.666667,4,112.510332
-0.777778,3,112.525974
-0.777778,3,112.54158
-0.777778,3,112.557214
-0.777778,3,112.588484
-0.666667,4,112.604033
-9.555556,5,112.635317
-0.777778,3,112.65095
-0.777778,3,112.666585
-0.777778,3,112.682203
-9.888889,2,112.682203
-0.777778,3,112.713456
-0.777778,3,112.729066
